order_id,user_id,order_date,amount,status
86503,5564,2024-04-16,134.25,refunded
86504,3651,2024-10-24,66.24,completed
86505,2911,2024-02-26,27.64,completed
86506,8602,2024-03-16,81.82,completed
86507,2042,2024-09-03,30.88,completed
86508,7049,2024-05-14,52.09,completed
86509,2658,2024-09-20,103.17,refunded
86510,7011,2024-04-10,89.7,completed
86511,6374,2024-07-09,173.68,completed
86512,7777,2024-08-07,87.82,completed
86513,5521,2024-02-01,86.09,completed
86514,5538,2024-03-23,110.14,cancelled
86515,1146,2024-01-20,78.2,completed
86516,8623,2024-10-10,50.73,completed
86517,4908,2024-03-01,19.73,completed
86518,2227,2024-07-09,44.89,completed
86519,1084,2024-12-02,90.42,completed
86520,9646,2024-10-29,73.45,completed
86521,4971,2024-08-13,79.29,completed
86522,171,2024-02-20,176.45,cancelled
86523,7070,2024-08-16,122.2,completed
86524,3868,2024-11-24,105.56,cancelled
86525,6529,2024-08-13,129.54,cancelled
86526,5190,2024-01-05,88.56,completed
86527,3559,2024-03-06,97.26,completed
86528,9254,2024-05-02,73.93,completed
86529,8441,2024-02-03,42.66,completed
86530,7082,2024-01-09,61.34,completed
86531,6219,2024-01-07,73.16,completed
86532,6448,2024-11-04,88.59,completed
86533,7154,2024-09-18,22.69,completed
86534,6442,2024-12-20,119.88,completed
86535,2690,2024-03-06,126.73,completed
86536,7408,2024-03-06,49.0,cancelled
86537,727,2024-07-05,190.45,refunded
86538,3880,2024-08-20,48.4,refunded
86539,7972,2024-08-06,200.42,completed
86540,7205,2024-12-25,29.26,completed
86541,4112,2024-11-05,135.89,completed
86542,2095,2024-02-22,46.51,completed
86543,5913,2024-11-23,94.27,completed
86544,8288,2024-05-20,68.1,completed
86545,5894,2024-11-21,111.68,completed
86546,4789,2024-06-29,70.01,completed
86547,7370,2024-08-10,70.82,completed
86548,3424,2024-11-02,164.62,cancelled
86549,8536,2024-08-09,56.21,cancelled
86550,8459,2024-11-17,135.68,completed
86551,8162,2024-07-18,43.92,cancelled
86552,3653,2024-12-15,43.65,completed
86553,3148,2024-07-23,94.75,cancelled
86554,2202,2024-04-06,7.71,completed
86555,3052,2024-05-09,14.7,completed
86556,9713,2024-11-02,89.83,completed
86557,599,2024-08-25,120.44,completed
86558,1945,2024-09-25,37.04,completed
86559,2740,2024-11-10,86.82,completed
86560,3546,2024-10-14,53.43,completed
86561,5537,2024-09-16,155.63,completed
86562,2931,2024-04-07,32.07,cancelled
86563,5777,2024-12-26,54.85,completed
86564,4318,2024-03-23,21.06,completed
86565,7209,2024-03-06,118.57,completed
86566,2129,2024-06-16,34.48,cancelled
86567,1249,2024-11-02,53.12,completed
86568,1183,2024-01-14,79.12,cancelled
86569,5739,2024-03-31,24.28,completed
86570,1093,2024-03-10,37.33,completed
86571,543,2024-11-22,36.94,completed
86572,5805,2024-03-07,108.61,completed
86573,153,2024-04-26,323.4,cancelled
86574,4502,2024-01-20,168.29,cancelled
86575,9499,2024-08-01,43.52,completed
86576,156,2024-01-02,135.36,completed
86577,3063,2024-11-28,25.37,completed
86578,1341,2024-09-08,16.88,completed
86579,6623,2024-06-30,32.87,completed
86580,4782,2024-07-02,68.45,completed
86581,6770,2024-09-06,77.0,completed
86582,8425,2024-01-13,52.29,completed
86583,2378,2024-01-05,70.16,completed
86584,9891,2024-03-31,13.19,completed
86585,5138,2024-07-05,94.22,completed
86586,1290,2024-10-26,184.95,completed
86587,7012,2024-07-26,42.63,completed
86588,4949,2024-02-10,73.99,cancelled
86589,1298,2024-07-09,31.87,completed
86590,4176,2024-02-11,129.36,completed
86591,4310,2024-11-01,55.32,completed
86592,324,2024-05-14,34.85,completed
86593,6613,2024-01-20,72.19,completed
86594,4276,2024-12-14,32.16,completed
86595,5724,2024-05-27,68.5,completed
86596,4730,2024-07-29,124.62,completed
86597,6990,2024-05-07,76.01,completed
86598,2596,2024-02-27,37.0,completed
86599,7905,2024-04-24,32.21,cancelled
86600,6742,2024-05-28,146.59,completed
86601,8328,2024-01-06,128.0,cancelled
86602,4148,2024-07-15,20.25,completed
86603,5537,2024-07-17,146.26,completed
86604,9184,2024-12-11,40.26,completed
86605,5430,2024-08-06,237.13,cancelled
86606,3930,2024-11-05,114.96,refunded
86607,6761,2024-08-15,48.84,completed
86608,7565,2024-05-23,79.37,completed
86609,1364,2024-11-15,79.37,completed
86610,1138,2024-08-11,37.47,completed
86611,6350,2024-03-03,78.19,completed
86612,9627,2024-09-19,18.07,completed
86613,736,2024-01-20,41.75,completed
86614,3288,2024-07-29,49.67,completed
86615,3782,2024-05-06,111.47,cancelled
86616,8266,2024-02-15,56.99,completed
86617,3777,2024-05-19,92.41,completed
86618,504,2024-02-02,131.42,cancelled
86619,6341,2024-10-30,19.52,refunded
86620,8969,2024-03-13,115.64,completed
86621,4476,2024-02-24,193.67,completed
86622,9968,2024-09-07,64.18,completed
86623,2829,2024-11-30,40.5,completed
86624,4018,2024-07-17,79.73,completed
86625,4816,2024-06-10,19.79,completed
86626,9777,2024-12-21,86.23,cancelled
86627,3034,2024-05-28,22.14,completed
86628,2780,2024-01-18,114.12,completed
86629,4584,2024-01-09,32.93,completed
86630,1651,2024-08-10,111.3,completed
86631,2570,2024-08-14,60.62,completed
86632,5613,2024-08-30,24.35,completed
86633,9981,2024-10-06,202.24,completed
86634,144,2024-06-26,65.1,completed
86635,1691,2024-09-24,71.89,refunded
86636,692,2024-04-22,24.92,completed
86637,7113,2024-08-12,56.34,completed
86638,7053,2024-04-18,77.57,completed
86639,1980,2024-12-22,205.34,completed
86640,6340,2024-02-12,140.05,cancelled
86641,281,2024-02-09,184.71,completed
86642,7374,2024-10-29,77.87,completed
86643,996,2024-06-20,79.03,completed
86644,9745,2024-02-12,23.54,completed
86645,5323,2024-05-24,107.07,cancelled
86646,8432,2024-08-14,21.69,completed
86647,1301,2024-12-14,162.63,completed
86648,1537,2024-01-25,28.14,completed
86649,6507,2024-04-01,41.16,completed
86650,2736,2024-06-06,42.51,completed
86651,6687,2024-04-24,108.39,completed
86652,9147,2024-11-19,39.71,completed
86653,357,2024-12-23,68.17,completed
86654,3646,2024-07-13,37.3,cancelled
86655,5066,2024-10-06,89.74,completed
86656,1677,2024-07-08,49.01,completed
86657,6153,2024-04-06,45.34,cancelled
86658,6205,2024-07-02,26.59,completed
86659,4722,2024-02-18,131.99,completed
86660,9789,2024-09-27,44.09,completed
86661,7235,2024-05-13,56.58,refunded
86662,335,2024-08-26,215.51,completed
86663,9673,2024-09-18,384.62,completed
86664,5458,2024-11-07,83.09,completed
86665,6237,2024-09-14,88.59,completed
86666,8142,2024-10-28,38.25,completed
86667,3575,2024-01-09,54.88,completed
86668,5851,2024-10-20,76.3,completed
86669,1441,2024-02-11,77.82,cancelled
86670,2837,2024-02-26,78.62,completed
86671,6118,2024-05-02,161.72,completed
86672,7311,2024-08-21,28.46,completed
86673,5939,2024-08-11,27.91,completed
86674,4589,2024-06-14,42.16,completed
86675,9530,2024-07-15,86.54,completed
86676,2509,2024-04-18,141.83,completed
86677,3757,2024-07-21,95.06,completed
86678,1516,2024-09-24,72.11,completed
86679,3614,2024-03-20,39.01,refunded
86680,444,2024-04-14,110.1,completed
86681,952,2024-10-22,111.93,completed
86682,2117,2024-03-30,44.1,completed
86683,8967,2024-09-28,218.49,completed
86684,4701,2024-02-22,89.48,completed
86685,8876,2024-08-07,14.16,completed
86686,8331,2024-12-27,32.24,completed
86687,5631,2024-09-23,33.55,completed
86688,4102,2024-09-24,6.88,completed
86689,896,2024-06-20,25.98,completed
86690,8047,2024-07-29,16.31,cancelled
86691,9142,2024-12-23,58.13,cancelled
86692,782,2024-09-13,65.45,completed
86693,8115,2024-06-14,27.59,completed
86694,578,2024-09-01,66.38,completed
86695,1489,2024-07-09,56.72,completed
86696,2957,2024-01-29,44.61,completed
86697,8706,2024-05-10,104.61,completed
86698,850,2024-05-01,146.2,cancelled
86699,957,2024-12-30,234.85,completed
86700,9013,2024-09-12,200.58,completed
86701,2753,2024-11-30,166.16,completed
86702,9611,2024-03-12,90.81,completed
86703,5668,2024-11-10,96.58,cancelled
86704,1200,2024-11-15,90.11,refunded
86705,218,2024-10-11,48.75,cancelled
86706,4688,2024-11-15,216.13,completed
86707,9011,2024-08-08,60.51,cancelled
86708,5702,2024-09-24,88.74,cancelled
86709,1490,2024-10-23,56.55,completed
86710,4112,2024-12-14,17.55,cancelled
86711,9679,2024-05-11,31.41,completed
86712,8703,2024-09-18,160.62,completed
86713,1186,2024-08-29,27.72,completed
86714,7288,2024-12-24,80.08,completed
86715,8095,2024-12-10,70.67,completed
86716,3002,2024-08-19,171.73,completed
86717,2440,2024-10-21,129.57,completed
86718,3845,2024-12-14,15.28,completed
86719,5496,2024-05-05,122.05,completed
86720,4121,2024-11-07,33.79,completed
86721,600,2024-07-07,134.91,completed
86722,966,2024-02-01,59.5,completed
86723,7868,2024-11-01,49.43,completed
86724,3461,2024-08-13,52.34,completed
86725,8743,2024-04-27,35.34,completed
86726,288,2024-06-19,74.03,completed
86727,2206,2024-09-17,213.85,completed
86728,3187,2024-12-03,11.24,completed
86729,8366,2024-09-11,54.82,completed
86730,6304,2024-07-11,82.26,completed
86731,5441,2024-01-21,13.93,completed
86732,4429,2024-01-18,57.69,completed
86733,3159,2024-06-30,205.89,completed
86734,5992,2024-02-04,40.39,refunded
86735,9260,2024-08-21,27.22,completed
86736,1402,2024-11-11,50.24,completed
86737,5077,2024-02-02,145.98,completed
86738,7522,2024-10-15,37.16,completed
86739,651,2024-09-07,55.5,completed
86740,6195,2024-09-30,23.62,completed
86741,6540,2024-10-16,102.22,completed
86742,7127,2024-12-23,80.31,completed
86743,4375,2024-01-19,209.18,completed
86744,3052,2024-03-31,94.75,completed
86745,6459,2024-05-22,300.05,completed
86746,9387,2024-03-14,239.39,completed
86747,9806,2024-03-26,15.34,cancelled
86748,6451,2024-06-04,60.55,completed
86749,4509,2024-11-12,7.19,completed
86750,2359,2024-03-27,159.51,cancelled
86751,3563,2024-12-16,202.42,completed
86752,606,2024-05-15,84.82,completed
86753,6520,2024-08-30,42.59,completed
86754,7489,2024-02-27,42.3,completed
86755,8186,2024-02-14,59.06,completed
86756,9278,2024-08-30,24.48,cancelled
86757,3948,2024-12-28,20.84,completed
86758,4264,2024-07-01,163.37,completed
86759,9494,2024-03-10,190.13,completed
86760,6831,2024-03-19,50.2,completed
86761,9124,2024-04-13,43.4,completed
86762,4996,2024-01-05,61.85,completed
86763,4620,2024-05-11,60.98,cancelled
86764,6346,2024-10-19,146.79,completed
86765,1133,2024-09-02,68.4,refunded
86766,2471,2024-02-03,90.03,completed
86767,7922,2024-05-24,60.72,cancelled
86768,2556,2024-05-04,18.82,completed
86769,7487,2024-07-26,103.48,completed
86770,1353,2024-10-07,46.86,completed
86771,2130,2024-12-27,31.56,completed
86772,5445,2024-07-29,29.08,cancelled
86773,731,2024-09-07,46.26,completed
86774,8311,2024-06-17,56.53,completed
86775,1503,2024-06-12,83.54,completed
86776,9636,2024-04-06,76.31,completed
86777,6355,2024-11-13,21.75,completed
86778,3490,2024-12-26,126.07,completed
86779,4327,2024-02-12,172.3,completed
86780,2604,2024-09-12,122.0,cancelled
86781,225,2024-09-09,243.01,completed
86782,2284,2024-04-15,196.59,completed
86783,2425,2024-09-15,29.67,cancelled
86784,5116,2024-03-26,98.9,completed
86785,9441,2024-07-29,117.83,completed
86786,3599,2024-06-30,17.2,completed
86787,3719,2024-01-22,52.1,completed
86788,5692,2024-05-25,59.75,completed
86789,7180,2024-02-12,105.15,cancelled
86790,1520,2024-01-25,74.55,completed
86791,4088,2024-05-13,95.14,completed
86792,8897,2024-04-28,52.54,completed
86793,3062,2024-02-26,0.95,completed
86794,1843,2024-11-29,71.8,cancelled
86795,9419,2024-12-16,87.0,completed
86796,4049,2024-02-15,46.42,completed
86797,4691,2024-02-13,76.44,completed
86798,5052,2024-11-23,142.9,cancelled
86799,9270,2024-12-15,60.25,completed
86800,1359,2024-09-27,143.82,completed
86801,2650,2024-07-21,17.2,completed
86802,5376,2024-10-22,103.02,cancelled
86803,338,2024-07-13,101.86,cancelled
86804,650,2024-08-29,31.7,completed
86805,4023,2024-11-08,28.56,completed
86806,937,2024-05-11,7.46,cancelled
86807,3528,2024-08-25,229.35,completed
86808,1080,2024-04-09,73.18,completed
86809,415,2024-08-20,151.75,completed
86810,1991,2024-10-02,63.14,completed
86811,9484,2024-12-13,55.64,completed
86812,3772,2024-02-14,35.56,completed
86813,6835,2024-08-30,71.12,completed
86814,8905,2024-02-27,69.93,completed
86815,2638,2024-10-08,20.51,completed
86816,6755,2024-10-02,84.13,completed
86817,4162,2024-05-30,67.96,completed
86818,7665,2024-05-06,69.98,completed
86819,7160,2024-09-17,89.97,completed
86820,5536,2024-08-13,86.33,completed
86821,5559,2024-05-10,41.89,completed
86822,3091,2024-02-15,39.04,completed
86823,4507,2024-07-03,94.99,completed
86824,2065,2024-03-20,133.14,completed
86825,8615,2024-03-31,36.43,completed
86826,6043,2024-06-01,10.51,completed
86827,7801,2024-09-11,77.07,completed
86828,9560,2024-05-31,27.7,completed
86829,9580,2024-06-13,25.81,completed
86830,9430,2024-04-28,71.55,completed
86831,5411,2024-08-01,44.08,completed
86832,2086,2024-02-16,175.74,completed
86833,7773,2024-04-18,29.79,completed
86834,4802,2024-03-27,24.06,completed
86835,2342,2024-02-04,126.42,completed
86836,2379,2024-03-25,66.87,completed
86837,6086,2024-11-02,123.78,cancelled
86838,3451,2024-06-23,19.5,completed
86839,176,2024-12-16,16.58,refunded
86840,9569,2024-04-12,149.12,completed
86841,8680,2024-01-10,142.86,completed
86842,3880,2024-10-23,41.73,completed
86843,10,2024-10-16,198.24,completed
86844,4034,2024-01-01,21.62,completed
86845,929,2024-09-28,150.47,refunded
86846,7176,2024-02-06,189.71,completed
86847,5277,2024-08-08,34.05,completed
86848,9744,2024-07-31,63.42,completed
86849,1008,2024-01-23,142.12,cancelled
86850,7794,2024-12-11,171.08,completed
86851,2112,2024-02-15,150.76,cancelled
86852,9022,2024-11-16,47.05,completed
86853,2165,2024-02-11,24.26,completed
86854,5150,2024-01-02,125.5,completed
86855,8301,2024-12-14,57.74,completed
86856,6262,2024-06-08,96.13,completed
86857,6200,2024-04-06,91.35,completed
86858,6079,2024-08-03,95.7,completed
86859,4197,2024-03-04,114.83,completed
86860,4440,2024-03-11,41.69,completed
86861,2882,2024-04-16,164.82,completed
86862,175,2024-11-21,85.17,completed
86863,4836,2024-04-15,55.11,completed
86864,7754,2024-04-01,72.08,completed
86865,8439,2024-03-02,93.69,completed
86866,7270,2024-05-29,186.82,cancelled
86867,7933,2024-05-14,61.5,completed
86868,5799,2024-10-27,106.38,completed
86869,2423,2024-04-13,309.07,completed
86870,8236,2024-12-23,175.42,completed
86871,6487,2024-08-08,106.34,completed
86872,6431,2024-11-15,71.55,completed
86873,2307,2024-10-12,84.84,completed
86874,5779,2024-05-02,100.28,completed
86875,1369,2024-02-01,181.57,completed
86876,1845,2024-09-15,43.67,completed
86877,2228,2024-07-18,6.1,cancelled
86878,3267,2024-08-24,143.35,cancelled
86879,7158,2024-08-30,147.76,completed
86880,1173,2024-09-11,169.02,cancelled
86881,153,2024-07-13,57.77,completed
86882,5495,2024-02-16,162.27,completed
86883,1513,2024-09-06,105.58,completed
86884,5852,2024-08-12,17.35,completed
86885,8350,2024-07-08,59.01,completed
86886,6688,2024-07-13,9.32,completed
86887,3969,2024-09-10,134.74,completed
86888,1690,2024-09-14,37.27,completed
86889,9243,2024-05-08,104.3,completed
86890,1034,2024-11-29,42.27,cancelled
86891,9848,2024-05-06,73.74,completed
86892,4446,2024-01-26,70.49,cancelled
86893,336,2024-06-23,23.71,refunded
86894,9572,2024-08-20,76.37,completed
86895,4114,2024-02-13,97.74,completed
86896,5261,2024-05-14,160.74,refunded
86897,7175,2024-04-20,64.7,completed
86898,8498,2024-12-04,22.24,completed
86899,2322,2024-04-02,21.06,completed
86900,4235,2024-06-04,24.81,completed
86901,1514,2024-08-12,113.9,cancelled
86902,41,2024-08-04,95.45,completed
86903,2090,2024-12-16,52.07,completed
86904,215,2024-11-02,15.74,completed
86905,6302,2024-01-16,22.49,completed
86906,6958,2024-12-12,48.11,completed
86907,5373,2024-09-06,55.64,completed
86908,6816,2024-12-14,9.36,completed
86909,1904,2024-03-23,9.55,completed
86910,3078,2024-04-14,42.3,completed
86911,5914,2024-05-22,28.73,completed
86912,6966,2024-08-21,216.92,completed
86913,2776,2024-10-04,134.5,cancelled
86914,2551,2024-04-09,108.15,completed
86915,9216,2024-07-26,9.38,completed
86916,7161,2024-08-18,136.69,completed
86917,211,2024-03-20,81.49,completed
86918,7339,2024-01-12,141.22,completed
86919,2000,2024-04-20,61.93,refunded
86920,9769,2024-08-27,172.0,completed
86921,5295,2024-04-15,181.15,completed
86922,8704,2024-01-20,306.18,completed
86923,89,2024-07-22,99.71,completed
86924,6356,2024-01-19,75.71,completed
86925,7264,2024-08-24,227.25,completed
86926,7132,2024-12-07,152.72,completed
86927,7977,2024-01-27,13.66,completed
86928,3673,2024-01-13,15.57,completed
86929,225,2024-01-03,51.44,completed
86930,6030,2024-06-10,83.56,completed
86931,3172,2024-08-15,244.59,completed
86932,8951,2024-05-06,78.8,cancelled
86933,3545,2024-06-04,65.5,completed
86934,6857,2024-08-26,24.05,completed
86935,5270,2024-07-29,25.2,completed
86936,5759,2024-02-06,167.09,completed
86937,1036,2024-08-22,95.25,completed
86938,9877,2024-07-27,65.95,refunded
86939,6066,2024-09-29,147.17,completed
86940,6431,2024-03-24,28.92,completed
86941,2846,2024-03-14,29.55,cancelled
86942,8830,2024-12-28,34.91,completed
86943,4669,2024-12-13,82.71,completed
86944,558,2024-03-15,2.86,completed
86945,4779,2024-02-03,36.88,cancelled
86946,5197,2024-06-03,129.25,completed
86947,8139,2024-07-01,91.56,completed
86948,4418,2024-08-16,91.71,completed
86949,218,2024-10-21,45.6,completed
86950,9694,2024-03-06,46.54,completed
86951,1983,2024-05-31,139.29,cancelled
86952,7542,2024-11-06,123.05,completed
86953,8631,2024-05-29,128.63,completed
86954,8570,2024-04-21,90.12,completed
86955,7541,2024-01-07,31.98,completed
86956,4607,2024-10-23,59.06,completed
86957,9855,2024-12-21,61.99,completed
86958,576,2024-11-20,115.58,completed
86959,4877,2024-09-28,36.6,completed
86960,7431,2024-04-02,20.08,completed
86961,8366,2024-10-01,102.42,completed
86962,5996,2024-01-19,57.68,cancelled
86963,9645,2024-06-22,65.16,completed
86964,9941,2024-05-14,11.34,completed
86965,8448,2024-01-02,49.15,cancelled
86966,6267,2024-05-10,113.03,refunded
86967,7675,2024-08-07,40.55,completed
86968,9714,2024-11-13,17.71,completed
86969,437,2024-08-11,135.14,completed
86970,4943,2024-08-08,207.82,completed
86971,2162,2024-01-11,30.37,completed
86972,1107,2024-09-11,80.95,completed
86973,8334,2024-06-16,60.69,completed
86974,1374,2024-04-17,91.33,cancelled
86975,9408,2024-01-08,80.94,completed
86976,7521,2024-07-19,127.31,completed
86977,5367,2024-02-14,45.33,completed
86978,9051,2024-01-24,95.34,completed
86979,6920,2024-05-25,79.69,completed
86980,6714,2024-06-22,21.75,completed
86981,8007,2024-02-12,59.21,completed
86982,1040,2024-01-23,8.18,cancelled
86983,4676,2024-08-11,104.58,completed
86984,965,2024-02-10,39.99,completed
86985,7763,2024-06-20,41.79,completed
86986,6606,2024-08-30,64.19,completed
86987,6335,2024-05-25,25.6,cancelled
86988,279,2024-05-23,40.83,completed
86989,301,2024-02-08,35.43,completed
86990,5340,2024-01-07,72.4,completed
86991,8707,2024-11-08,125.99,completed
86992,1548,2024-11-08,44.67,cancelled
86993,7879,2024-05-06,182.95,cancelled
86994,2006,2024-08-23,98.01,completed
86995,6414,2024-03-03,15.18,completed
86996,8207,2024-11-18,16.83,cancelled
86997,7266,2024-11-21,109.21,completed
86998,2059,2024-01-10,22.66,completed
86999,8320,2024-07-28,41.03,completed
87000,6610,2024-05-28,67.91,completed
87001,6327,2024-05-07,32.45,completed
87002,8275,2024-03-24,63.11,completed
87003,4674,2024-10-08,36.18,completed
87004,4990,2024-07-12,266.26,completed
87005,4886,2024-04-22,161.33,completed
87006,8039,2024-08-12,24.88,completed
87007,2676,2024-04-15,56.36,completed
87008,96,2024-05-17,64.28,refunded
87009,7884,2024-09-25,206.01,completed
87010,4985,2024-05-18,104.11,completed
87011,807,2024-10-03,70.44,cancelled
87012,1301,2024-07-25,30.61,completed
87013,295,2024-03-17,110.25,cancelled
87014,583,2024-08-18,156.92,completed
87015,6103,2024-03-14,261.72,completed
87016,4721,2024-02-03,40.38,completed
87017,8695,2024-07-22,93.08,completed
87018,4472,2024-05-21,55.55,cancelled
87019,2651,2024-12-02,51.55,completed
87020,3138,2024-11-23,47.99,completed
87021,6104,2024-10-10,65.53,cancelled
87022,1755,2024-06-17,143.06,cancelled
87023,4669,2024-05-29,249.86,completed
87024,5174,2024-10-11,31.02,completed
87025,1604,2024-10-05,54.65,completed
87026,5355,2024-05-09,174.6,completed
87027,581,2024-04-09,62.25,completed
87028,7125,2024-12-09,38.24,completed
87029,2771,2024-08-07,66.33,completed
87030,8209,2024-04-05,25.02,completed
87031,7054,2024-04-09,36.23,cancelled
87032,9857,2024-12-22,39.14,completed
87033,8255,2024-06-28,93.84,completed
87034,5812,2024-07-17,138.32,cancelled
87035,9112,2024-02-11,95.16,completed
87036,9882,2024-11-03,64.07,completed
87037,1346,2024-02-27,22.21,completed
87038,1708,2024-10-25,67.37,completed
87039,5979,2024-06-08,124.99,completed
87040,9005,2024-07-19,83.0,completed
87041,1646,2024-07-31,64.47,completed
87042,9304,2024-07-18,75.64,completed
87043,1330,2024-10-11,182.12,completed
87044,8035,2024-02-18,37.28,completed
87045,6650,2024-01-03,105.67,cancelled
87046,5151,2024-07-01,50.32,completed
87047,7189,2024-08-31,7.7,completed
87048,3752,2024-12-24,37.01,completed
87049,4302,2024-11-05,56.93,completed
87050,9292,2024-09-01,27.01,completed
87051,3575,2024-10-14,34.45,completed
87052,8310,2024-08-04,98.21,completed
87053,838,2024-12-05,52.72,completed
87054,3431,2024-05-25,170.6,refunded
87055,8022,2024-09-30,102.74,completed
87056,3951,2024-08-31,118.59,completed
87057,9941,2024-09-17,33.48,cancelled
87058,5787,2024-04-02,82.47,completed
87059,5369,2024-03-09,106.2,completed
87060,6605,2024-01-23,41.12,completed
87061,1402,2024-02-01,48.4,cancelled
87062,4104,2024-08-20,31.41,completed
87063,5639,2024-06-29,300.6,cancelled
87064,4378,2024-01-16,3.67,completed
87065,2097,2024-08-31,7.65,completed
87066,8979,2024-11-12,81.61,completed
87067,8172,2024-03-25,77.12,completed
87068,9033,2024-01-09,27.05,completed
87069,2898,2024-07-09,55.04,completed
87070,1392,2024-08-31,38.83,completed
87071,8916,2024-10-28,102.76,completed
87072,1998,2024-07-22,35.24,completed
87073,6016,2024-02-16,53.65,completed
87074,2478,2024-06-29,113.21,completed
87075,5217,2024-10-13,120.29,refunded
87076,5460,2024-06-13,78.05,cancelled
87077,7389,2024-02-19,52.8,completed
87078,454,2024-04-06,135.55,completed
87079,2560,2024-10-05,43.3,completed
87080,9965,2024-03-08,57.44,completed
87081,4683,2024-05-07,47.52,completed
87082,7253,2024-05-10,92.78,completed
87083,1019,2024-12-22,48.81,completed
87084,4755,2024-07-25,19.86,refunded
87085,695,2024-07-30,109.17,completed
87086,9391,2024-02-14,130.92,completed
87087,4628,2024-02-02,82.42,completed
87088,3517,2024-09-08,107.96,completed
87089,7338,2024-10-14,138.19,completed
87090,4834,2024-10-05,14.64,completed
87091,2864,2024-11-20,58.91,completed
87092,448,2024-08-29,81.8,completed
87093,465,2024-09-09,102.34,cancelled
87094,4684,2024-02-15,68.9,completed
87095,4438,2024-03-05,96.78,completed
87096,4091,2024-10-13,35.04,completed
87097,5170,2024-06-19,70.92,completed
87098,8205,2024-06-28,54.87,completed
87099,4850,2024-06-11,244.53,completed
87100,31,2024-02-08,181.17,completed
87101,7323,2024-12-08,89.54,cancelled
87102,5935,2024-05-20,73.53,cancelled
87103,8361,2024-11-26,47.35,completed
87104,803,2024-02-07,45.26,completed
87105,4558,2024-07-30,77.01,completed
87106,7585,2024-01-12,168.16,completed
87107,5413,2024-06-23,82.51,completed
87108,921,2024-07-14,160.2,completed
87109,3705,2024-11-29,39.97,completed
87110,9150,2024-04-13,58.61,completed
87111,2234,2024-04-30,33.72,completed
87112,5089,2024-02-19,18.45,refunded
87113,1155,2024-04-12,31.3,completed
87114,2416,2024-05-31,30.76,completed
87115,1846,2024-06-30,183.04,completed
87116,2975,2024-06-17,8.08,completed
87117,2608,2024-10-31,46.98,completed
87118,8220,2024-09-28,157.75,completed
87119,9734,2024-11-05,25.07,completed
87120,8581,2024-01-08,94.17,completed
87121,9349,2024-01-24,58.97,cancelled
87122,4866,2024-04-08,140.9,completed
87123,5476,2024-12-03,88.33,completed
87124,5224,2024-09-12,103.63,completed
87125,2010,2024-02-23,1.12,completed
87126,168,2024-11-08,62.95,completed
87127,9022,2024-05-14,97.5,completed
87128,6506,2024-08-24,115.82,completed
87129,186,2024-06-21,26.6,completed
87130,9636,2024-12-08,11.42,completed
87131,1676,2024-06-08,66.22,completed
87132,2682,2024-05-02,60.01,completed
87133,6440,2024-07-11,97.19,completed
87134,6709,2024-02-05,38.05,completed
87135,6819,2024-03-12,32.38,completed
87136,9775,2024-05-11,10.76,refunded
87137,8393,2024-04-09,187.2,completed
87138,8598,2024-04-25,78.02,completed
87139,4528,2024-12-05,239.17,completed
87140,1710,2024-05-15,93.63,completed
87141,6353,2024-07-30,30.68,completed
87142,6912,2024-04-27,57.82,cancelled
87143,9279,2024-11-05,52.39,completed
87144,9834,2024-06-20,117.73,completed
87145,1998,2024-08-08,14.63,completed
87146,4604,2024-09-15,75.84,completed
87147,1935,2024-11-06,38.0,completed
87148,4355,2024-05-17,28.66,completed
87149,3713,2024-02-04,66.39,completed
87150,8744,2024-08-19,130.77,completed
87151,585,2024-05-31,109.63,completed
87152,1577,2024-01-25,22.21,completed
87153,7842,2024-04-08,75.3,cancelled
87154,5237,2024-08-10,189.17,completed
87155,4440,2024-11-27,43.13,completed
87156,4049,2024-12-16,115.89,completed
87157,1790,2024-08-26,105.93,completed
87158,4400,2024-01-07,103.44,refunded
87159,5143,2024-11-24,67.17,cancelled
87160,2711,2024-01-26,38.06,completed
87161,9196,2024-11-18,74.01,completed
87162,2521,2024-09-13,307.76,cancelled
87163,3179,2024-09-30,73.15,completed
87164,7541,2024-04-12,44.66,cancelled
87165,8447,2024-01-11,44.25,completed
87166,8193,2024-09-26,52.17,completed
87167,2289,2024-12-07,148.3,completed
87168,1386,2024-08-16,47.75,completed
87169,5162,2024-01-09,132.94,completed
87170,610,2024-05-09,46.6,cancelled
87171,1028,2024-04-27,19.89,completed
87172,2882,2024-12-27,117.09,completed
87173,5031,2024-09-07,92.38,completed
87174,4839,2024-04-26,53.87,completed
87175,2068,2024-04-30,36.5,completed
87176,297,2024-11-28,49.32,completed
87177,4121,2024-08-09,78.11,completed
87178,7125,2024-06-13,154.97,cancelled
87179,9526,2024-03-07,37.41,completed
87180,276,2024-09-09,49.76,refunded
87181,4812,2024-10-15,86.46,completed
87182,6545,2024-12-24,6.98,completed
87183,1008,2024-05-25,123.08,cancelled
87184,2625,2024-02-26,145.71,cancelled
87185,5376,2024-11-17,62.23,completed
87186,9314,2024-02-12,98.15,completed
87187,1559,2024-06-12,42.45,refunded
87188,8628,2024-05-15,13.86,completed
87189,5028,2024-04-05,56.45,completed
87190,2539,2024-08-02,37.99,completed
87191,5642,2024-12-16,67.92,completed
87192,688,2024-11-16,70.92,completed
87193,5951,2024-08-26,111.6,completed
